strategy,agents,rewards
graph_gat,5,"[[3.5862321853637695, 3.7935187816619873, 3.7671611309051514, 3.7481932640075684, 3.471453905105591, 3.677260637283325, 3.787376642227173, 3.592510461807251, 3.5332539081573486, 3.886618137359619], [3.8429198265075684, 3.799943447113037, 3.7943978309631348, 3.927201747894287, 3.932910203933716, 3.873687267303467, 4.108772277832031, 3.830538034439087, 3.9975149631500244, 3.794842004776001], [3.6615288257598877, 3.604508399963379, 3.467836856842041, 3.7064905166625977, 3.7789998054504395, 3.6931583881378174, 3.835486650466919, 3.3485829830169678, 3.7238733768463135, 3.794963836669922], [2.9751012325286865, 2.5862109661102295, 2.6665120124816895, 2.9204397201538086, 2.6706383228302, 2.703136682510376, 3.2907493114471436, 3.0018985271453857, 3.065743923187256, 2.753009796142578], [4.152912616729736, 4.109286308288574, 3.795285701751709, 3.7724246978759766, 3.828908681869507, 3.838500499725342, 3.8725061416625977, 3.884943962097168, 3.8699393272399902, 3.9678401947021484], [4.040670394897461, 4.244300365447998, 4.239513874053955, 4.101644039154053, 4.065713882446289, 4.2374162673950195, 4.178574562072754, 4.4260125160217285, 3.926015615463257, 4.173165321350098], [2.6130709648132324, 2.86993145942688, 3.051859140396118, 2.9214611053466797, 2.638798475265503, 3.011554479598999, 2.8995048999786377, 2.9944310188293457, 2.9656779766082764, 2.813965320587158], [2.6396005153656006, 2.6665735244750977, 2.787501096725464, 2.6701767444610596, 2.662745475769043, 2.6840531826019287, 2.6395437717437744, 2.75590443611145, 2.6209704875946045, 2.650979518890381], [2.052426815032959, 2.203251838684082, 2.063110828399658, 2.2908318042755127, 2.2579994201660156, 2.1150949001312256, 2.141615390777588, 2.068255662918091, 1.938883900642395, 2.086228609085083], [4.1374406814575195, 3.9713876247406006, 4.163495063781738, 3.8008952140808105, 3.7696497440338135, 3.9324610233306885, 3.907849073410034, 3.8177995681762695, 3.817737340927124, 3.9763708114624023]]"
graph_gat,6,"[[4.276451110839844, 4.596198081970215, 4.331138610839844, 4.4039225578308105, 4.120119094848633, 4.502196788787842, 4.335003852844238, 4.399913787841797, 4.205840110778809, 4.453395843505859], [4.817882537841797, 4.470078468322754, 4.8085036277771, 4.541044235229492, 4.445058822631836, 4.403079986572266, 4.437759876251221, 4.4406843185424805, 4.5602898597717285, 4.617763996124268], [4.30816125869751, 4.39157772064209, 4.411193370819092, 4.541463851928711, 4.414654731750488, 4.00229024887085, 4.079378128051758, 4.365139484405518, 4.648501873016357, 4.34333610534668], [3.454136371612549, 3.1057522296905518, 3.3386640548706055, 3.5710198879241943, 3.3423640727996826, 3.6903138160705566, 3.2931087017059326, 3.092641830444336, 3.3399715423583984, 3.431831121444702], [4.620798110961914, 4.496591091156006, 4.669652938842773, 4.506316661834717, 4.728103160858154, 4.762152194976807, 4.701710224151611, 4.711486339569092, 4.571895122528076, 4.80014181137085], [5.0327043533325195, 5.040102481842041, 4.958511829376221, 4.9789533615112305, 4.958171367645264, 4.940244674682617, 4.449687957763672, 4.76098108291626, 4.85910177230835, 4.746927261352539], [3.4331297874450684, 3.2817296981811523, 3.1402852535247803, 3.3421380519866943, 3.288423776626587, 3.441671371459961, 3.382002830505371, 3.3430700302124023, 3.47041654586792, 3.4039926528930664], [3.027086019515991, 3.173179864883423, 3.0831971168518066, 3.0802252292633057, 2.9866387844085693, 2.902796745300293, 3.180009365081787, 3.238598585128784, 3.023033618927002, 3.2308764457702637], [2.3811886310577393, 2.343735694885254, 2.5137360095977783, 2.519249200820923, 2.328709125518799, 2.5456788539886475, 2.267991781234741, 2.419847249984741, 2.6379618644714355, 2.374979257583618], [4.8018317222595215, 4.484320640563965, 4.388946533203125, 4.493157863616943, 4.706131458282471, 4.811671257019043, 4.526917457580566, 4.635868072509766, 4.677453517913818, 4.897610664367676]]"
graph_gat,10,"[[6.690258979797363, 6.908462047576904, 6.875868320465088, 6.892976760864258, 6.747974395751953, 6.6227922439575195, 6.730858325958252, 7.1801018714904785, 7.052736759185791, 6.764429092407227], [6.480017185211182, 6.503324031829834, 6.6042609214782715, 6.387846946716309, 6.523542404174805, 6.593895435333252, 6.569936752319336, 6.486837387084961, 6.80547571182251, 6.606632709503174], [7.061105728149414, 6.848627090454102, 6.575448513031006, 6.587376117706299, 6.6566290855407715, 6.699073791503906, 6.976277828216553, 6.97265625, 6.568169593811035, 6.782429218292236], [4.910773754119873, 4.8722615242004395, 4.9879021644592285, 5.028363227844238, 4.883687496185303, 5.214770793914795, 5.120991230010986, 4.493412971496582, 4.7817559242248535, 4.599360466003418], [7.056894302368164, 7.437517166137695, 7.023015975952148, 7.125328063964844, 6.9359660148620605, 7.383838653564453, 7.249709606170654, 7.231472015380859, 7.284959316253662, 7.164651870727539], [7.265343189239502, 7.540991306304932, 7.419253826141357, 7.369449138641357, 7.2476277351379395, 7.489645957946777, 7.6700520515441895, 7.365676403045654, 7.460081577301025, 7.757016658782959], [4.972826957702637, 4.935990810394287, 4.638425827026367, 4.632681846618652, 4.9868388175964355, 4.750565528869629, 4.805934429168701, 4.758354663848877, 4.7304301261901855, 4.689082145690918], [4.175018310546875, 4.438978672027588, 4.44191312789917, 4.630305767059326, 4.366944313049316, 4.080174446105957, 4.319094181060791, 4.255395889282227, 4.1818695068359375, 4.311059951782227], [3.3945088386535645, 3.308811664581299, 3.14258074760437, 3.3282430171966553, 3.762421131134033, 3.2788174152374268, 3.2891719341278076, 3.154917001724243, 3.568718194961548, 3.047470808029175], [7.750519275665283, 7.165050506591797, 6.977071762084961, 7.444455623626709, 7.337664604187012, 7.229601860046387, 7.364025115966797, 7.170870780944824, 7.227358341217041, 7.308630466461182]]"
graph_gat,15,"[[9.17524242401123, 9.777965545654297, 9.654319763183594, 10.1414213180542, 9.460726737976074, 9.407681465148926, 9.52957820892334, 9.473062515258789, 9.477520942687988, 9.587395668029785], [8.309976577758789, 7.913111209869385, 8.512979507446289, 7.870474815368652, 8.45274829864502, 8.184466361999512, 8.17337703704834, 8.319747924804688, 8.030563354492188, 8.237825393676758], [8.882384300231934, 9.355353355407715, 8.893301010131836, 9.232062339782715, 8.602068901062012, 9.486480712890625, 9.280983924865723, 9.273807525634766, 9.203505516052246, 9.08151912689209], [5.929609775543213, 6.071686744689941, 6.067365646362305, 5.893515110015869, 5.751929759979248, 5.835511207580566, 6.084531784057617, 6.171786785125732, 6.099387168884277, 6.48414945602417], [9.999541282653809, 10.165351867675781, 10.320472717285156, 9.979068756103516, 9.586698532104492, 9.941290855407715, 9.761649131774902, 9.664346694946289, 9.418511390686035, 9.689888954162598], [10.327857971191406, 10.188969612121582, 10.023263931274414, 10.187556266784668, 10.125113487243652, 10.13598346710205, 10.178290367126465, 9.951173782348633, 10.153314590454102, 10.321228981018066], [5.896725654602051, 5.857071399688721, 5.959263801574707, 6.099849224090576, 5.65919828414917, 5.953545093536377, 5.917241096496582, 6.444974422454834, 5.852565765380859, 5.9201436042785645], [4.972025394439697, 5.083435535430908, 5.0543999671936035, 5.046010971069336, 5.2868852615356445, 4.9309844970703125, 5.256796836853027, 4.906926155090332, 5.241632461547852, 5.223455905914307], [4.239068508148193, 4.098353385925293, 3.942028522491455, 4.1479902267456055, 4.255198955535889, 3.994101047515869, 4.401090145111084, 3.906146287918091, 3.8554790019989014, 3.8863513469696045], [9.744860649108887, 9.530794143676758, 9.559643745422363, 9.867518424987793, 9.641855239868164, 9.905572891235352, 9.994901657104492, 9.52881908416748, 9.848346710205078, 9.746274948120117]]"
graph_gat,20,"[[11.690499305725098, 11.547616004943848, 11.706838607788086, 11.640722274780273, 11.339324951171875, 11.532821655273438, 11.004486083984375, 11.794708251953125, 11.39919662475586, 11.058874130249023], [9.0531587600708, 9.02673053741455, 9.527413368225098, 9.613090515136719, 9.31054401397705, 9.396222114562988, 9.416739463806152, 9.21762752532959, 9.591618537902832, 9.401968002319336], [10.382925033569336, 10.039137840270996, 10.802865028381348, 9.996306419372559, 10.240079879760742, 10.290898323059082, 10.883070945739746, 10.672149658203125, 10.149161338806152, 10.519529342651367], [6.756918907165527, 7.240006446838379, 6.399909496307373, 6.478522777557373, 6.211060523986816, 7.102806568145752, 6.551661968231201, 6.949728965759277, 6.226592540740967, 6.773813724517822], [11.69629192352295, 11.568109512329102, 11.706954956054688, 12.233806610107422, 11.373287200927734, 11.354788780212402, 11.647568702697754, 12.06232738494873, 12.16284465789795, 11.51718521118164], [11.88974666595459, 12.436932563781738, 11.802538871765137, 12.21707534790039, 12.409809112548828, 11.815407752990723, 11.659582138061523, 11.872283935546875, 11.826830863952637, 11.414952278137207], [6.428777694702148, 6.578557014465332, 6.326278209686279, 6.453191757202148, 6.377043724060059, 6.217064380645752, 6.485854148864746, 6.486824989318848, 6.505466461181641, 6.371301651000977], [5.249120712280273, 4.9065470695495605, 5.172848224639893, 5.171629428863525, 5.667086124420166, 5.327577114105225, 5.1366424560546875, 5.33928918838501, 5.31644344329834, 5.457508563995361], [4.188855171203613, 4.25006628036499, 4.284308910369873, 4.375874042510986, 4.039815425872803, 4.542468070983887, 3.7234997749328613, 3.971247673034668, 4.139588356018066, 3.9419009685516357], [11.374555587768555, 11.621323585510254, 11.466950416564941, 11.359832763671875, 11.262223243713379, 11.828575134277344, 12.073858261108398, 11.01496410369873, 11.68635082244873, 11.50928020477295]]"
graph_gat_v2,5,"[[3.8450350761413574, 3.957598924636841, 3.952514171600342, 3.917990207672119, 3.7028768062591553, 3.975127696990967, 4.103521347045898, 3.9019930362701416, 3.785090446472168, 3.976146936416626], [1.140046238899231, 1.281840443611145, 0.9203437566757202, 1.0207633972167969, 1.1990805864334106, 1.3663570880889893, 1.2452718019485474, 1.3499196767807007, 1.4961028099060059, 1.2997452020645142], [2.8653783798217773, 2.892904758453369, 2.7337124347686768, 2.8011529445648193, 2.750185251235962, 2.8170664310455322, 2.976597785949707, 2.408139228820801, 2.7868099212646484, 2.8996376991271973], [4.130602836608887, 3.8309578895568848, 3.9107234477996826, 3.9402172565460205, 3.850695848464966, 3.8789494037628174, 4.285618782043457, 4.161768913269043, 4.343303203582764, 3.9977285861968994], [3.321016550064087, 3.263223648071289, 2.986733913421631, 2.8911099433898926, 2.839923143386841, 2.957547903060913, 2.9668540954589844, 2.8965442180633545, 3.132643938064575, 3.1774988174438477], [3.204131841659546, 3.337596893310547, 3.384817600250244, 3.2077670097351074, 3.202824592590332, 3.324552059173584, 3.3546125888824463, 3.5100367069244385, 3.147320032119751, 3.343400001525879], [3.0127785205841064, 3.3763561248779297, 3.6968960762023926, 3.286376476287842, 3.2034733295440674, 3.4228413105010986, 3.3462846279144287, 3.4859814643859863, 3.4033122062683105, 3.3208231925964355], [3.710958957672119, 3.8444583415985107, 3.724597215652466, 3.907696485519409, 3.660879611968994, 3.7800190448760986, 3.650390148162842, 3.804771661758423, 3.6814494132995605, 3.8428955078125], [3.2346582412719727, 3.2443158626556396, 2.980525255203247, 3.3816914558410645, 3.278531551361084, 3.0203678607940674, 3.2801880836486816, 3.0796122550964355, 2.958728551864624, 3.091787099838257], [3.581866502761841, 3.4241862297058105, 3.5912463665008545, 3.4181063175201416, 3.2697837352752686, 3.376279830932617, 3.425147771835327, 3.283747673034668, 3.3800361156463623, 3.628920793533325]]"
graph_gat_v2,6,"[[4.55300235748291, 4.829162120819092, 4.5023627281188965, 4.616098403930664, 4.435871124267578, 4.904768943786621, 4.593220233917236, 4.6571269035339355, 4.624495029449463, 4.652523517608643], [1.6853255033493042, 1.334883213043213, 1.6364715099334717, 1.501673936843872, 1.5489104986190796, 1.2452315092086792, 1.382784366607666, 1.4205429553985596, 1.170147180557251, 1.5908474922180176], [3.2087576389312744, 3.319049119949341, 3.216865062713623, 3.3183608055114746, 3.283243417739868, 3.13299560546875, 3.0737876892089844, 3.424433469772339, 3.4477717876434326, 3.2168080806732178], [4.93339729309082, 4.58941650390625, 4.689794063568115, 4.9310102462768555, 4.748860836029053, 4.99191427230835, 4.56110954284668, 4.493031024932861, 4.756524085998535, 4.8685994148254395], [3.4018709659576416, 3.3789782524108887, 3.545664072036743, 3.3260788917541504, 3.388946533203125, 3.5039279460906982, 3.5486843585968018, 3.7452423572540283, 3.411997079849243, 3.550959587097168], [3.9335060119628906, 4.130135536193848, 3.8465969562530518, 4.0118842124938965, 3.974461555480957, 3.843061923980713, 3.3794729709625244, 3.7963554859161377, 3.9167866706848145, 3.9252405166625977], [4.014495849609375, 3.9104082584381104, 3.8024051189422607, 3.751054286956787, 3.7674031257629395, 4.093654632568359, 4.003421306610107, 3.7705471515655518, 4.039462089538574, 3.9530062675476074], [4.303582191467285, 4.406105995178223, 4.205408573150635, 4.329269886016846, 4.324787139892578, 4.226455211639404, 4.471683502197266, 4.556278705596924, 4.456112861633301, 4.46852445602417], [3.569601535797119, 3.3818352222442627, 3.7918999195098877, 3.804947853088379, 3.611198902130127, 3.594332218170166, 3.545797348022461, 3.5109102725982666, 3.740323781967163, 3.6131060123443604], [4.173568248748779, 3.914398193359375, 3.9569478034973145, 3.890580177307129, 3.9977853298187256, 4.219141483306885, 3.8543128967285156, 3.8107845783233643, 4.046999454498291, 4.0798563957214355]]"
graph_gat_v2,10,"[[6.805627346038818, 6.974412441253662, 7.0059943199157715, 6.959402084350586, 6.7181525230407715, 6.645642280578613, 6.845022678375244, 7.116192817687988, 7.148318767547607, 6.619508743286133], [1.8396492004394531, 1.8896136283874512, 1.8483786582946777, 1.8250465393066406, 1.9549399614334106, 1.709412693977356, 1.6453906297683716, 1.7850205898284912, 2.182549238204956, 1.8852207660675049], [4.738105297088623, 4.706338405609131, 4.679419040679932, 4.659250736236572, 4.6662068367004395, 4.638093948364258, 4.853122711181641, 4.645978927612305, 4.4952712059021, 4.7224440574646], [7.422986030578613, 7.118849277496338, 7.466740131378174, 7.473188400268555, 7.368324279785156, 7.3647613525390625, 7.373213768005371, 7.222331523895264, 7.090190410614014, 6.928215980529785], [4.991511344909668, 5.416808128356934, 4.902447700500488, 5.1484880447387695, 5.072693824768066, 5.398985385894775, 5.032853126525879, 5.059464931488037, 5.099612712860107, 5.096177577972412], [5.899956226348877, 6.044900894165039, 5.504696846008301, 5.56041955947876, 5.8401780128479, 6.242045879364014, 6.097522735595703, 5.570135593414307, 5.9704132080078125, 6.0331268310546875], [5.983907222747803, 5.8433990478515625, 5.434510231018066, 5.622386932373047, 6.007521629333496, 5.7030744552612305, 5.765366077423096, 5.963018894195557, 5.948225975036621, 5.673715114593506], [6.185556411743164, 6.701561450958252, 6.557659149169922, 6.614950656890869, 6.218888759613037, 6.486522674560547, 6.537333965301514, 6.877232074737549, 6.351861000061035, 6.442497730255127], [5.326286315917969, 5.087094783782959, 5.187496662139893, 5.422431468963623, 5.708316326141357, 5.274839878082275, 5.0976881980896, 5.068729877471924, 5.404994487762451, 5.195821285247803], [6.335668087005615, 5.823454856872559, 5.772990703582764, 6.053926467895508, 6.186046123504639, 5.978094100952148, 6.042983531951904, 5.923928260803223, 5.920032501220703, 6.132342338562012]]"
graph_gat_v2,15,"[[9.205968856811523, 9.106691360473633, 9.13143253326416, 9.428028106689453, 9.134663581848145, 8.915809631347656, 9.285731315612793, 8.978407859802246, 8.887523651123047, 9.117667198181152], [1.7630122900009155, 1.6184883117675781, 2.2148146629333496, 1.7375531196594238, 2.068372964859009, 2.0935404300689697, 2.010504722595215, 1.9694948196411133, 2.373823881149292, 2.1659066677093506], [5.666335582733154, 5.807407379150391, 5.706937313079834, 5.687736988067627, 5.7607879638671875, 6.167114734649658, 5.403820991516113, 5.438161849975586, 6.008599281311035, 5.879714488983154], [9.320691108703613, 9.536426544189453, 9.908522605895996, 9.510188102722168, 9.67834186553955, 9.560796737670898, 9.98826789855957, 9.863388061523438, 9.45642375946045, 9.657235145568848], [6.729294776916504, 6.68565034866333, 6.568709850311279, 6.656583309173584, 6.559783935546875, 6.502196788787842, 6.200374126434326, 6.336119651794434, 6.2533464431762695, 6.3251752853393555], [8.164478302001953, 8.034253120422363, 7.950605392456055, 8.0162353515625, 7.824001789093018, 8.092145919799805, 7.952025413513184, 8.179617881774902, 8.285364151000977, 8.231367111206055], [7.561870098114014, 7.398251056671143, 7.5853142738342285, 7.850917816162109, 7.091167449951172, 7.791203022003174, 7.746106147766113, 7.956559658050537, 7.455929279327393, 7.739846229553223], [8.428141593933105, 8.236589431762695, 8.50316333770752, 8.311429023742676, 8.400891304016113, 8.068572998046875, 8.558197975158691, 8.854569435119629, 8.208827018737793, 8.276403427124023], [7.178121566772461, 6.512109756469727, 6.587743759155273, 6.734925746917725, 7.477144241333008, 6.860291004180908, 6.877233505249023, 6.658041477203369, 6.507590293884277, 6.705754280090332], [7.962491512298584, 7.707132339477539, 7.537368297576904, 7.438121795654297, 7.615017890930176, 7.695667743682861, 8.043651580810547, 7.446207523345947, 7.621730327606201, 7.9224982261657715]]"
graph_gat_v2,20,"[[10.760157585144043, 10.683090209960938, 10.673781394958496, 10.403240203857422, 10.412979125976562, 10.878103256225586, 10.273327827453613, 10.59900188446045, 10.240306854248047, 10.496807098388672], [1.483915090560913, 1.5718885660171509, 2.024942398071289, 1.8881498575210571, 1.445066213607788, 1.4266122579574585, 1.887362003326416, 0.8679400682449341, 1.7606523036956787, 1.373558521270752], [6.149450778961182, 5.528866767883301, 5.937649726867676, 5.995786190032959, 5.7251296043396, 6.010354995727539, 5.937375545501709, 6.064577102661133, 5.971403121948242, 5.641154766082764], [11.464566230773926, 12.06954288482666, 11.41259765625, 11.84559440612793, 11.419730186462402, 11.538776397705078, 11.04024887084961, 11.714529991149902, 11.246344566345215, 11.654409408569336], [7.797268867492676, 7.718442440032959, 7.3944621086120605, 7.414768695831299, 7.554855823516846, 7.354227542877197, 7.204361915588379, 7.776003360748291, 7.5918426513671875, 7.6703948974609375], [9.753771781921387, 9.512845993041992, 9.686026573181152, 9.473712921142578, 9.386696815490723, 9.38935661315918, 9.060216903686523, 9.089197158813477, 9.575702667236328, 9.165932655334473], [8.583781242370605, 8.850181579589844, 8.773941993713379, 8.427691459655762, 8.59768009185791, 8.497900009155273, 8.81961441040039, 8.272829055786133, 8.637100219726562, 8.831212997436523], [9.588176727294922, 9.727190971374512, 9.569828033447266, 9.266043663024902, 9.541509628295898, 9.431475639343262, 9.477022171020508, 9.490127563476562, 9.589654922485352, 9.35909366607666], [7.542942047119141, 7.841402053833008, 7.894170761108398, 7.930532932281494, 7.451701641082764, 8.069618225097656, 7.209375858306885, 7.892356872558594, 7.629236698150635, 7.590110778808594], [8.528717994689941, 9.018512725830078, 9.014373779296875, 8.71985912322998, 8.832144737243652, 8.649795532226562, 8.948878288269043, 8.469544410705566, 9.43018913269043, 9.149834632873535]]"
set_transformer_inv,5,"[[4.9360198974609375, 4.846552848815918, 5.056400299072266, 5.0596771240234375, 4.851241588592529, 4.930505275726318, 5.0722832679748535, 4.8250508308410645, 4.741734504699707, 4.670600414276123], [4.710134029388428, 5.004308223724365, 4.845785617828369, 4.73874568939209, 4.935635089874268, 4.809453010559082, 4.852466106414795, 4.853418350219727, 4.928546905517578, 4.851367473602295], [4.977152347564697, 4.7222113609313965, 5.0283403396606445, 5.1129584312438965, 4.9868974685668945, 4.986402988433838, 4.958522796630859, 4.749940395355225, 4.837226390838623, 4.914046287536621], [4.856832504272461, 4.789996147155762, 4.900825500488281, 4.782479286193848, 4.70578670501709, 4.83743143081665, 4.806552410125732, 4.703335285186768, 4.432068824768066, 4.647702693939209], [5.216376781463623, 5.038619041442871, 4.859496116638184, 4.9684224128723145, 4.768847465515137, 4.692403316497803, 4.968428611755371, 5.335907936096191, 4.90551233291626, 4.769799709320068], [4.77712869644165, 4.994536399841309, 5.018711090087891, 4.526659965515137, 4.7317795753479, 4.9313459396362305, 5.008608341217041, 4.89664363861084, 5.016576290130615, 4.921069145202637], [4.863443374633789, 4.9573140144348145, 4.989023685455322, 4.915628910064697, 5.133392810821533, 4.797421932220459, 4.651378154754639, 4.648380756378174, 5.089013576507568, 4.840331077575684], [4.90930700302124, 4.896682262420654, 5.053588390350342, 5.069098949432373, 4.920115947723389, 4.906099319458008, 5.2072601318359375, 4.814971446990967, 4.967166423797607, 5.010303020477295], [5.030827045440674, 5.11420202255249, 5.076056003570557, 4.90900993347168, 4.894250869750977, 5.245774745941162, 4.978384017944336, 5.145015239715576, 5.247043132781982, 4.838550090789795], [5.106632709503174, 4.7105631828308105, 4.870319843292236, 4.802178859710693, 4.7020463943481445, 4.9402642250061035, 4.967617034912109, 4.681614398956299, 4.5548810958862305, 4.944218158721924]]"
set_transformer_inv,6,"[[5.842158317565918, 5.862139701843262, 5.732590675354004, 5.818293571472168, 5.861122131347656, 5.606476306915283, 5.52969217300415, 5.536262512207031, 5.586534023284912, 5.906307697296143], [5.97705602645874, 5.704181671142578, 5.688234329223633, 5.611969947814941, 5.7081828117370605, 5.71584939956665, 5.559009552001953, 5.435118198394775, 5.767054080963135, 5.652292728424072], [5.910130977630615, 6.024746894836426, 5.744246959686279, 6.162774085998535, 5.951645851135254, 6.004292964935303, 5.910248279571533, 6.193624496459961, 5.772429466247559, 5.690150260925293], [6.054182052612305, 5.97681188583374, 5.477044582366943, 5.329296588897705, 5.951874256134033, 5.866824626922607, 5.682628154754639, 5.730800151824951, 5.735842704772949, 5.908092021942139], [5.881129264831543, 5.7415995597839355, 5.789122104644775, 6.014031887054443, 5.837257385253906, 5.884807586669922, 5.804622173309326, 5.589369297027588, 5.961461067199707, 6.0038628578186035], [5.894396781921387, 5.947943687438965, 6.051419258117676, 6.043097019195557, 5.774875164031982, 5.815099239349365, 6.232041358947754, 5.712255477905273, 5.7022013664245605, 5.7496819496154785], [6.037134647369385, 5.797123908996582, 6.051349639892578, 6.185689449310303, 6.066346168518066, 5.895794868469238, 5.817892551422119, 6.106139183044434, 6.118016719818115, 6.030751705169678], [6.025487422943115, 5.845853328704834, 6.022704601287842, 5.8466477394104, 5.939886093139648, 6.008220195770264, 6.2894368171691895, 5.962867736816406, 5.862075328826904, 5.834159851074219], [5.947956085205078, 5.849985599517822, 5.843015670776367, 5.7238030433654785, 5.753815174102783, 6.093749523162842, 5.8986592292785645, 5.890730857849121, 5.74172830581665, 6.020061016082764], [5.972202777862549, 5.61997652053833, 5.650711536407471, 5.918095588684082, 5.936382293701172, 5.739885330200195, 5.822366237640381, 5.4725799560546875, 5.726604461669922, 5.6647725105285645]]"
set_transformer_inv,10,"[[8.581216812133789, 9.05848503112793, 8.886839866638184, 8.611553192138672, 9.079703330993652, 8.907977104187012, 8.874022483825684, 8.964003562927246, 8.62328815460205, 8.906710624694824], [9.220065116882324, 9.116713523864746, 8.2632474899292, 8.610369682312012, 8.635224342346191, 9.047187805175781, 8.965828895568848, 8.741809844970703, 8.57189655303955, 9.025495529174805], [9.15628719329834, 9.129384994506836, 9.29516315460205, 8.978032112121582, 9.050130844116211, 9.233792304992676, 9.24925708770752, 8.982440948486328, 9.45374870300293, 9.290156364440918], [9.023173332214355, 9.049673080444336, 8.90695858001709, 9.130084991455078, 8.886052131652832, 9.294677734375, 9.165619850158691, 8.928425788879395, 9.282389640808105, 8.75364875793457], [8.857025146484375, 9.4839506149292, 8.793054580688477, 9.53294563293457, 9.199172973632812, 9.110125541687012, 9.627290725708008, 9.007505416870117, 9.280722618103027, 8.894086837768555], [9.119661331176758, 8.56323528289795, 9.192641258239746, 9.229923248291016, 8.84975814819336, 9.1676607131958, 8.969080924987793, 9.080913543701172, 8.631752014160156, 9.00604248046875], [9.16882610321045, 8.896623611450195, 8.83276653289795, 8.752480506896973, 9.279166221618652, 9.00590991973877, 9.163064956665039, 9.39819049835205, 9.162513732910156, 9.13772201538086], [8.70679759979248, 9.107620239257812, 9.271974563598633, 8.630975723266602, 9.14859390258789, 8.980884552001953, 9.360441207885742, 9.380363464355469, 9.468243598937988, 9.143295288085938], [9.0617036819458, 9.736180305480957, 9.062880516052246, 9.430489540100098, 9.078033447265625, 9.4767484664917, 9.62480354309082, 8.963532447814941, 9.0217924118042, 8.923985481262207], [9.439529418945312, 8.748639106750488, 8.463933944702148, 9.365891456604004, 8.548672676086426, 8.926971435546875, 8.315027236938477, 8.76280403137207, 8.521499633789062, 8.716334342956543]]"
set_transformer_inv,15,"[[10.611653327941895, 10.274620056152344, 11.571585655212402, 10.107154846191406, 10.979665756225586, 10.845830917358398, 10.928465843200684, 11.58006763458252, 11.617867469787598, 11.073774337768555], [11.449190139770508, 10.415092468261719, 10.47480297088623, 10.695399284362793, 10.384689331054688, 10.12112808227539, 10.588257789611816, 9.584390640258789, 10.133613586425781, 9.577713012695312], [10.5139799118042, 12.104168891906738, 12.594308853149414, 11.411717414855957, 11.181855201721191, 10.960711479187012, 11.505891799926758, 12.019390106201172, 11.581937789916992, 11.620699882507324], [10.670805931091309, 11.293063163757324, 11.143160820007324, 10.986001968383789, 11.990129470825195, 10.890650749206543, 10.735301971435547, 11.121785163879395, 10.199993133544922, 10.598310470581055], [11.939911842346191, 10.903900146484375, 11.623186111450195, 11.673861503601074, 11.834811210632324, 11.775114059448242, 11.328615188598633, 10.864341735839844, 11.832778930664062, 11.189397811889648], [11.47789192199707, 11.18616771697998, 11.219732284545898, 11.492881774902344, 11.443312644958496, 12.256478309631348, 11.40025520324707, 11.3152437210083, 11.77120304107666, 11.527405738830566], [11.605147361755371, 11.702754020690918, 11.301103591918945, 11.643624305725098, 11.0360689163208, 11.421698570251465, 12.426961898803711, 12.241684913635254, 11.00925064086914, 11.582647323608398], [12.200032234191895, 11.745325088500977, 12.772053718566895, 11.484187126159668, 12.173504829406738, 12.329561233520508, 11.92624282836914, 11.796988487243652, 12.293584823608398, 11.741424560546875], [11.087257385253906, 11.401287078857422, 11.409736633300781, 10.356231689453125, 10.767107009887695, 11.620060920715332, 11.066781044006348, 11.966471672058105, 11.724138259887695, 11.246343612670898], [11.18974494934082, 10.355545043945312, 8.832392692565918, 9.905211448669434, 10.831743240356445, 10.593156814575195, 8.834371566772461, 10.293719291687012, 10.98636245727539, 10.19486141204834]]"
set_transformer_inv,20,"[[8.254495620727539, 6.281327247619629, 8.767391204833984, 9.306160926818848, 9.200873374938965, 8.981083869934082, 9.511911392211914, 9.122306823730469, 9.804085731506348, 9.120030403137207], [8.023094177246094, 8.011353492736816, 10.523876190185547, 8.843588829040527, 10.153521537780762, 10.049739837646484, 7.233484745025635, 6.962992191314697, 7.0931477546691895, 10.782472610473633], [9.938551902770996, 9.51977252960205, 9.976786613464355, 9.889768600463867, 9.15438175201416, 7.859279632568359, 11.2625732421875, 9.608695983886719, 10.395792007446289, 10.744622230529785], [8.76227855682373, 8.238812446594238, 9.416189193725586, 8.646331787109375, 8.383980751037598, 9.360455513000488, 7.759992599487305, 9.493653297424316, 9.766375541687012, 9.564695358276367], [10.692037582397461, 11.862457275390625, 10.560873985290527, 10.63204288482666, 11.403244972229004, 11.2227144241333, 11.381978988647461, 10.842718124389648, 9.704198837280273, 8.06015682220459], [10.840733528137207, 10.151320457458496, 9.590069770812988, 9.903379440307617, 11.171195030212402, 11.74319839477539, 9.025566101074219, 10.198861122131348, 9.197092056274414, 10.753575325012207], [10.248701095581055, 11.189424514770508, 9.809250831604004, 10.818074226379395, 11.837499618530273, 9.946702003479004, 10.111351013183594, 10.868946075439453, 10.730015754699707, 9.316831588745117], [11.209259033203125, 11.326871871948242, 10.96606159210205, 10.548072814941406, 11.666301727294922, 11.641798973083496, 11.008354187011719, 10.822493553161621, 10.966680526733398, 10.313697814941406], [8.504443168640137, 9.132482528686523, 7.363365173339844, 10.1717529296875, 11.293160438537598, 8.44063949584961, 9.124049186706543, 9.939001083374023, 10.330726623535156, 8.076641082763672], [7.1430792808532715, 6.951144218444824, 7.161966323852539, 6.456557750701904, 8.09113883972168, 7.153580665588379, 7.539101600646973, 6.274023532867432, 7.072600841522217, 5.720637798309326]]"
